C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:230 SL:77
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:239 SL:77
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:251 SL:77
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:257 SL:77
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:266 SL:77
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:278 SL:77
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:284 SL:77
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:293 SL:77
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:305 SL:77
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:311 SL:77
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:320 SL:77
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:332 SL:77
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:338 SL:77
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  6 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 18 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 24 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 33 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 45 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 51 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 60 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 72 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 78 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 87 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 99 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:105 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:114 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:126 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:132 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:141 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:153 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:159 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:168 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:180 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:186 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:195 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:207 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:213 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:222 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:234 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:240 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:249 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:261 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:267 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:276 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:288 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:294 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:303 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:315 SL:78
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:321 SL:78
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:330 SL:78
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:  1 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  7 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 16 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 28 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 34 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 43 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 55 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 61 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 70 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 82 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 88 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 97 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:109 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:115 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:124 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:136 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:142 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:151 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:163 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:169 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:178 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:190 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:196 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:205 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:217 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:223 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:232 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:244 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:250 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:259 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:271 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:277 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:286 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:298 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:304 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:313 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:325 SL:79
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:331 SL:79
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:340 SL:79
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 11 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 17 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 26 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 38 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 44 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 53 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 65 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 71 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 80 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 92 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 98 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:107 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:119 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:125 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:134 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:146 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:152 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:161 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:173 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:179 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:188 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:200 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:206 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:215 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:227 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:233 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:242 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:254 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:260 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:269 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:281 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:287 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:296 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:308 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:314 SL:80
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:323 SL:80
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:335 SL:80
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  0 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  9 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 21 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 27 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 36 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 48 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 54 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 63 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 75 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 81 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 90 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:102 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:108 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:117 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:129 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:135 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:144 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:156 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:162 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:171 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:183 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:189 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:198 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:210 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:216 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:225 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:237 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:243 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:252 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:264 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:270 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:279 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:291 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:297 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:306 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:318 SL:81
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:324 SL:81
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:333 SL:81
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:  4 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 10 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 19 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 31 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 37 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 46 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 58 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 64 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 73 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 85 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 91 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:100 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:112 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:118 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:127 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:139 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:145 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:154 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:166 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:172 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:181 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:193 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:199 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:208 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:220 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:226 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:235 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:247 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:253 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:262 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:274 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:280 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:289 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:301 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:307 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:316 SL:82
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:328 SL:82
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:334 SL:82
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  2 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 14 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 20 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 29 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 41 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 47 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 56 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 68 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 74 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 83 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 95 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:101 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:110 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:122 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:128 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:137 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:149 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:155 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:164 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:176 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:182 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:191 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:203 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:209 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:218 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:230 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:236 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:245 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:257 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:263 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:272 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:284 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:290 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:299 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:311 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:317 SL:83
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:326 SL:83
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:338 SL:83
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  3 SL:84
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 12 SL:84
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 24 SL:84
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 30 SL:84
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 39 SL:84
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 51 SL:84
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 57 SL:84
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 66 SL:84
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 78 SL:84
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 84 SL:84
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 93 SL:84
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:105 SL:84
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:111 SL:84
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:120 SL:84
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:132 SL:84
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:138 SL:84
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:147 SL:84
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:159 SL:84
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:165 SL:84
